driver_id,rider_id,hour,pickup_zone,dropoff_zone,wait_min,distance_km,fare,surge_mult,tip
D040,R144,13,Z05,Z24,10.1,4.15,10.67,1.0,1.61
D061,R079,13,Z06,Z07,10.8,2.29,7.83,1.0,3.11
D101,R093,23,Z18,Z10,5.3,4.96,12.17,1.0,1.57
D087,R201,14,Z22,Z08,6.1,4.96,11.31,1.0,2.3
D078,R031,16,Z12,ZJFK,3.7,15.1,45.29,1.19,8.0
D003,R050,22,Z12,Z07,8.1,3.67,9.76,1.0,1.42
D082,R245,9,Z13,Z08,4.9,2.46,7.04,1.0,0.92
D097,R041,17,Z20,Z22,4.5,2.56,6.39,1.0,1.6
D019,R031,20,Z12,Z17,6.9,2.42,6.22,1.16,1.7
D063,R133,9,Z18,Z17,5.9,1.52,3.32,1.0,0.67
D098,R028,23,Z17,Z14,7.2,5.05,26.02,2.61,1.6
D072,R016,10,Z16,Z21,6.4,3.09,5.18,1.0,0.13
D095,R080,7,Z10,Z07,3.7,1.25,3.79,1.0,0.13
D112,R114,2,Z08,Z07,5.9,2.96,7.69,1.05,1.68
D003,R242,7,Z07,Z11,8.5,4.14,12.33,1.0,1.46
D118,R058,7,Z02,Z06,3.2,5.23,11.8,1.0,1.75
D056,R130,10,Z12,Z24,4.3,3.86,10.1,1.0,2.16
D049,R245,17,Z13,Z22,3.8,4.66,12.57,1.0,2.44
D081,R193,18,Z06,Z07,11.0,2.29,6.74,1.0,1.44
D014,R175,21,Z14,Z13,8.5,4.17,12.71,1.41,3.39
D005,R219,0,Z24,Z17,9.1,5.66,17.01,1.33,3.35
D026,R165,11,Z18,Z03,6.0,5.77,10.66,1.0,3.71
D011,R067,9,Z07,Z09,8.4,2.23,7.34,1.0,1.04
D020,R206,19,Z05,Z14,10.7,3.24,9.02,1.03,0.69
D114,R179,7,Z20,Z05,3.1,4.22,11.25,1.0,4.63
D094,R123,22,Z06,Z17,12.0,6.88,15.8,1.0,4.76
D011,R208,13,Z14,Z12,6.6,3.12,8.71,1.0,1.51
D097,R221,16,Z24,Z23,5.7,2.58,7.49,1.0,1.4
D117,R026,11,Z13,Z21,4.8,3.75,9.21,1.0,1.68
D111,R236,12,Z18,Z12,4.5,2.38,8.81,1.0,2.44
D091,R034,20,Z22,Z10,7.2,4.16,8.67,1.13,1.81
D007,R238,9,Z19,Z19,4.2,0.4,2.42,1.0,0.68
D077,R057,20,Z02,Z14,5.1,7.11,19.49,1.29,4.42
D052,R056,17,Z08,Z23,5.0,5.65,14.96,1.0,2.65
D066,R028,8,Z16,Z02,8.5,5.82,10.33,1.0,2.92
D108,R207,10,Z18,Z02,4.7,6.88,16.52,1.0,2.9
D084,R019,21,Z18,Z13,5.1,2.26,8.18,1.53,1.21
D112,R040,22,Z23,Z10,8.6,5.02,16.73,1.38,1.43
D020,R191,16,Z20,Z15,4.1,1.41,4.3,1.0,0.53
D075,R101,14,Z04,Z06,6.9,2.15,6.53,1.0,0.98
D054,R185,13,Z17,Z09,4.2,4.17,11.04,1.0,1.82
D063,R072,14,Z12,Z03,5.0,4.26,11.77,1.0,1.84
D065,R143,12,Z15,Z09,4.1,2.16,4.5,1.0,1.35
D081,R242,16,Z09,Z20,7.6,3.15,8.31,1.0,0.98
D007,R095,9,Z07,Z06,10.0,2.29,7.37,1.0,0.19
D097,R111,16,Z23,Z13,4.3,5.04,11.87,1.0,1.91
D061,R132,16,Z03,Z16,3.9,4.33,11.36,1.0,1.95
D021,R128,7,Z21,Z23,3.6,1.71,5.07,1.0,1.9
D062,R054,10,Z13,Z14,3.6,4.17,9.57,1.0,2.47
D094,R035,15,Z10,Z17,4.4,4.92,13.83,1.0,2.61
D098,R009,9,Z16,Z15,7.6,1.71,4.72,1.0,1.15
D027,R171,2,Z21,Z13,7.2,3.75,9.67,1.08,1.57
D095,R175,19,Z01,Z21,6.6,6.91,21.48,1.5,4.99
D005,R051,21,Z15,Z10,8.5,2.39,8.04,1.43,1.51
D087,R143,2,Z13,Z13,6.5,0.4,5.53,1.98,0.22
D051,R189,12,Z21,Z12,5.5,2.8,8.35,1.0,2.08
D021,R087,14,Z08,Z15,3.1,2.39,6.92,1.0,2.24
D103,R206,7,Z08,ZJFK,4.9,13.67,41.87,1.21,7.61
D050,R032,9,Z15,Z04,6.3,3.93,8.41,1.0,0.3
D008,R200,1,Z06,Z17,12.2,6.88,17.62,1.23,3.64
D016,R146,7,Z20,ZJFK,4.9,15.3,43.88,1.12,9.07
D099,R056,2,Z04,Z17,8.7,5.65,17.16,1.23,3.47
D091,R076,14,Z17,Z22,3.8,5.07,12.07,1.0,1.7
D028,R028,10,Z03,Z20,3.5,5.33,14.08,1.0,3.65
D005,R207,7,Z07,Z06,9.1,2.29,5.17,1.0,1.98
D100,R104,19,Z04,Z07,8.3,2.8,10.85,1.0,2.05
D092,R034,10,Z21,Z07,5.7,4.15,8.91,1.0,2.99
D084,R081,13,Z01,Z05,3.6,3.1,7.39,1.0,2.93
D077,R227,22,Z24,Z07,8.7,3.11,10.9,1.2,2.17
D084,R139,19,Z09,Z13,8.5,2.89,9.83,1.17,2.36
D033,R193,19,Z07,Z13,9.9,4.47,18.21,1.74,1.77
D052,R177,10,Z03,Z24,4.7,6.6,16.33,1.0,3.75
D097,R002,15,Z17,Z22,4.6,5.07,13.08,1.0,3.13
D003,R030,14,Z05,Z10,7.1,1.29,6.64,1.0,0.78
D058,R180,16,Z23,Z01,4.8,8.12,16.25,1.0,3.53
D098,R182,22,Z23,Z17,6.6,5.21,13.14,1.09,3.63
D119,R172,14,Z07,Z11,7.6,4.14,9.37,1.0,2.66
D006,R112,0,Z02,Z17,7.2,5.98,12.96,1.0,3.58
D096,R156,7,Z21,Z17,5.3,4.06,10.75,1.0,2.67
D061,R182,15,Z01,Z12,4.3,4.95,9.92,1.0,2.16
D120,R109,19,Z12,Z20,8.3,1.56,6.2,1.3,1.42
D073,R151,17,Z23,Z13,6.0,5.04,10.29,1.0,1.79
D003,R014,20,Z08,Z07,5.6,2.96,7.92,1.01,1.3
D092,R249,18,Z07,Z22,6.9,4.11,8.73,1.0,0.39
D020,R067,15,Z22,Z22,8.1,0.4,4.26,1.0,0.58
D084,R025,19,Z07,Z12,10.2,3.67,14.45,1.69,0.75
D051,R167,19,Z06,Z01,13.1,3.33,12.36,1.39,3.04
D042,R124,19,Z21,Z03,6.6,6.45,16.97,1.23,3.86
D010,R036,20,Z20,Z13,6.1,2.51,6.23,1.0,0.55
D069,R014,18,Z12,Z01,4.1,4.95,11.75,1.0,3.66
D078,R218,14,Z07,Z23,8.9,5.01,13.46,1.0,1.02
D089,R219,12,Z10,Z04,3.6,2.36,7.93,1.0,1.21
D053,R085,11,Z21,Z11,5.3,4.28,11.97,1.0,0.95
D013,R042,7,Z16,Z16,7.9,0.4,4.65,1.0,1.38
D085,R226,16,Z01,Z07,3.4,4.22,8.79,1.0,1.32
D024,R204,1,Z07,Z13,9.9,4.47,13.4,1.47,3.28
D034,R143,9,Z04,Z16,9.2,3.19,6.56,1.0,2.15
D027,R158,10,Z09,Z20,6.0,3.15,7.97,1.0,1.33
D044,R014,13,Z14,Z12,7.5,3.12,6.98,1.0,1.11
D082,R118,6,Z24,ZJFK,6.5,13.64,41.07,1.13,7.81
D016,R022,7,Z20,ZJFK,2.8,15.3,41.33,1.07,7.13
D085,R242,16,Z06,Z07,12.1,2.29,6.02,1.0,0.88
D064,R166,19,Z12,Z06,5.3,5.07,17.09,1.46,3.15
D001,R050,16,Z18,Z06,5.0,7.06,16.7,1.0,4.39
D069,R187,15,Z05,Z06,8.6,1.74,8.23,1.0,1.74
D014,R249,18,Z10,Z20,5.8,3.35,8.69,1.0,2.65
D003,R173,23,Z06,Z10,10.6,2.55,8.78,1.08,1.55
D040,R020,10,Z22,Z12,6.4,3.64,9.07,1.0,2.45
D112,R083,12,Z11,Z15,4.5,2.51,9.51,1.0,2.22
D072,R241,16,Z20,Z05,5.5,4.22,9.2,1.0,2.84
D004,R112,13,Z21,Z04,5.8,5.79,12.96,1.0,2.63
D009,R044,8,Z19,Z08,5.9,4.06,7.51,1.0,2.28
D112,R227,18,Z05,Z01,8.8,3.1,8.44,1.0,2.3
D117,R134,2,Z16,Z14,9.9,1.69,5.49,1.18,1.74
D040,R002,22,Z10,Z13,6.2,3.69,12.27,1.2,3.45
D016,R244,8,Z22,Z18,7.4,4.24,10.81,1.0,2.83
D003,R175,11,Z10,Z23,4.4,5.02,10.45,1.0,1.73
D114,R212,15,Z05,Z23,8.8,5.88,12.39,1.0,3.75
D086,R217,22,Z22,Z10,7.5,4.16,11.04,1.14,2.02
D026,R114,16,Z02,Z21,4.2,7.88,17.83,1.0,2.56
D103,R091,2,Z09,Z10,9.2,1.38,4.1,1.0,1.54
D015,R180,23,Z17,Z14,7.8,5.05,21.26,1.9,2.2
D004,R161,19,Z07,Z19,10.2,4.45,10.74,1.1,1.64
D113,R062,18,Z13,Z07,4.2,4.47,12.53,1.0,2.31
D016,R065,15,Z02,Z03,3.3,1.9,5.16,1.0,1.14
D114,R171,7,Z12,Z21,4.9,2.8,9.02,1.0,0.89
D073,R008,10,Z19,Z04,2.8,5.69,13.48,1.0,3.76
D023,R014,19,Z04,Z07,8.4,2.8,7.76,1.07,2.22
D046,R145,19,Z18,Z13,6.3,2.26,5.72,1.27,1.36
D085,R081,23,Z12,Z07,6.8,3.67,11.06,1.34,2.58
D078,R144,23,Z14,Z14,8.7,0.4,4.46,1.37,1.07
D114,R129,18,Z08,Z10,3.1,2.11,8.23,1.0,2.19
D054,R035,17,Z10,Z09,2.1,1.38,6.26,1.0,2.02
D032,R124,13,Z03,Z01,4.3,1.56,5.82,1.0,1.91
D085,R139,16,Z01,Z10,5.8,3.7,10.92,1.0,2.57
D099,R132,13,Z03,Z04,3.0,2.34,8.24,1.0,1.8
D029,R221,15,Z24,ZJFK,6.2,13.64,39.12,1.06,11.01
D079,R161,12,Z16,Z24,6.8,2.68,7.55,1.0,1.7
D119,R239,11,Z13,Z23,4.2,5.04,11.48,1.0,1.26
D062,R183,10,Z09,Z18,6.0,4.4,10.75,1.0,2.35
D052,R162,16,Z24,Z07,6.7,3.11,7.75,1.0,2.9
D108,R239,0,Z10,Z13,6.9,3.69,17.4,2.18,0.79
D086,R110,18,Z06,Z23,10.7,6.9,13.71,1.0,1.49
D011,R123,12,Z24,Z02,7.1,8.1,17.08,1.0,3.58
D051,R085,13,Z06,Z02,9.8,5.23,13.85,1.0,2.17
D090,R159,18,Z19,Z19,5.9,0.4,4.91,1.0,1.11
D076,R034,23,Z13,Z14,5.7,4.17,22.09,2.26,0.8
D045,R169,9,Z15,Z24,5.4,3.05,8.98,1.0,1.64
D092,R013,12,Z07,Z22,8.5,4.11,9.89,1.0,3.63
D039,R236,18,Z10,Z08,5.2,2.11,6.25,1.0,1.62
D033,R109,21,Z10,Z14,7.3,2.44,11.28,1.86,2.45
D007,R161,21,Z11,Z14,4.5,4.26,8.8,1.04,2.87
D025,R015,7,Z17,Z03,1.4,5.01,11.58,1.0,3.3
D118,R236,18,Z10,Z21,6.3,3.97,9.53,1.0,2.43
D017,R214,10,Z14,Z23,5.9,3.13,7.88,1.0,2.43
D019,R140,9,Z04,Z12,7.4,4.16,9.73,1.0,2.13
D082,R125,11,Z12,Z13,3.9,1.47,5.42,1.0,2.28
D086,R184,17,Z02,Z18,3.7,6.88,15.76,1.0,4.52
D100,R025,12,Z07,Z01,9.6,4.22,8.43,1.0,1.68
D036,R089,17,Z21,Z23,5.1,1.71,4.75,1.0,1.5
D013,R161,7,Z16,Z05,7.2,2.17,6.33,1.0,1.49
D101,R120,22,Z18,Z17,7.2,1.52,5.72,1.0,1.0
D108,R025,22,Z09,Z14,9.2,3.04,8.38,1.2,1.25
D034,R050,19,Z18,Z17,5.9,1.52,3.96,1.26,0.0
D003,R201,13,Z13,Z20,4.6,2.51,6.67,1.0,1.48
D045,R186,19,Z16,Z06,10.5,3.36,8.78,1.0,1.84
D091,R237,14,Z24,Z13,7.5,4.94,11.78,1.0,2.52
D101,R167,11,Z12,Z07,5.2,3.67,9.25,1.0,3.76
D026,R133,18,Z10,Z11,5.7,3.3,6.09,1.0,1.82
D067,R150,1,Z04,Z10,10.6,2.36,7.51,1.0,0.0
D098,R031,10,Z12,Z04,5.7,4.16,8.67,1.0,1.3
D008,R234,19,Z05,Z10,11.4,1.29,6.54,1.12,1.94
D050,R010,1,Z02,Z07,5.2,5.88,18.15,1.22,2.96
D020,R126,19,Z12,Z10,5.7,2.99,9.43,1.04,2.67
D092,R125,21,Z08,Z10,4.9,2.11,4.78,1.0,1.54
D023,R035,19,Z13,Z10,6.3,3.69,12.27,1.45,1.97
D101,R189,13,Z21,Z02,6.4,7.88,17.45,1.0,4.01
D053,R226,18,Z23,Z02,5.0,9.17,20.37,1.0,2.22
D044,R081,16,Z08,ZJFK,2.5,13.67,42.53,1.24,9.63
D107,R004,17,Z21,Z13,3.9,3.75,8.91,1.0,2.11
D022,R104,19,Z02,Z13,6.9,5.07,14.26,1.37,3.29
D005,R188,0,Z04,Z17,8.9,5.65,16.99,1.42,1.2
D073,R028,8,Z16,Z10,6.3,1.28,6.56,1.0,1.33
D084,R166,7,Z04,Z19,6.0,5.69,12.49,1.0,3.0
D066,R087,16,Z05,Z01,8.7,3.1,8.1,1.0,1.08
D011,R082,23,Z01,Z17,7.4,6.0,19.18,1.47,3.44
D014,R101,13,Z04,Z06,7.0,2.15,5.12,1.0,0.11
D116,R168,2,Z20,Z17,6.5,3.0,11.13,1.32,2.79
D025,R216,13,Z20,Z03,4.2,5.33,11.14,1.0,1.3
D017,R187,23,Z24,Z10,7.1,3.4,11.45,1.49,3.11
D014,R167,16,Z02,Z22,1.1,8.5,18.54,1.0,4.6
D023,R030,11,Z20,Z24,3.2,3.07,6.53,1.0,0.96
D095,R068,13,Z01,Z12,4.0,4.95,12.64,1.0,2.33
D052,R182,1,Z18,Z17,5.4,1.52,5.33,1.15,1.8
D063,R200,17,Z10,ZJFK,4.5,12.51,33.49,1.0,7.8
D059,R120,19,Z08,Z16,6.5,2.39,9.38,1.04,1.71
D018,R218,0,Z13,Z07,6.0,4.47,22.48,2.39,0.96
D119,R094,18,Z04,Z16,7.4,3.19,9.64,1.0,2.53
D047,R049,12,Z03,Z12,2.4,4.26,10.14,1.0,3.57
D047,R250,15,Z21,Z16,6.5,3.09,7.46,1.0,0.31
D078,R222,0,Z06,Z17,10.8,6.88,16.4,1.11,3.95
D031,R192,14,Z02,Z17,3.3,5.98,14.06,1.0,4.22
D005,R187,14,Z17,Z22,3.0,5.07,14.75,1.0,3.08
D120,R191,15,Z20,Z17,3.7,3.0,9.09,1.0,2.46
D074,R091,12,Z12,Z23,3.8,4.11,11.82,1.0,2.92
D053,R130,5,Z01,ZJFK,4.8,12.27,35.08,1.0,7.71
D071,R141,16,Z01,Z11,4.1,3.96,8.69,1.0,1.18
D055,R067,19,Z18,Z11,4.8,3.12,9.7,1.41,1.27
D080,R224,13,Z15,Z22,4.2,3.04,7.13,1.0,0.73
D004,R205,15,Z21,Z18,6.2,3.22,7.95,1.0,1.89
D083,R219,2,Z18,Z17,6.4,1.52,4.87,1.16,1.12
D037,R129,10,Z01,Z11,4.4,3.96,11.25,1.0,1.61
D042,R173,15,Z04,Z10,8.5,2.36,6.81,1.0,1.19
D081,R192,9,Z08,Z07,3.6,2.96,7.15,1.0,1.22
D075,R064,7,Z05,Z02,8.9,4.81,9.41,1.0,2.32
D076,R127,18,Z01,Z16,3.7,4.47,12.73,1.0,1.08
D078,R023,14,Z11,Z02,3.0,4.24,11.13,1.0,3.7
D081,R109,19,Z12,Z24,7.5,3.86,14.28,1.34,3.92
D064,R224,13,Z15,Z01,5.3,4.95,10.65,1.0,1.74
D040,R248,18,Z16,Z03,8.4,4.33,9.45,1.0,3.7
D108,R037,19,Z19,Z04,6.8,5.69,16.36,1.28,1.34
D053,R109,20,Z08,Z07,7.8,2.96,7.76,1.22,1.28
D113,R138,16,Z09,Z22,7.0,4.51,11.18,1.0,1.8
D083,R108,23,Z03,Z07,6.8,4.44,13.83,1.05,4.01
D057,R147,20,Z24,Z17,10.1,5.66,12.4,1.17,2.24
D069,R039,10,Z22,Z19,7.6,2.36,5.41,1.0,0.32
D072,R019,2,Z15,Z14,6.8,2.25,8.89,1.5,1.34
D100,R235,22,Z08,Z17,6.6,3.75,13.66,1.59,2.38
D057,R015,9,Z04,Z01,8.2,1.83,4.83,1.0,1.08
D048,R229,15,Z09,Z10,6.5,1.38,4.91,1.0,1.33
D118,R105,7,Z06,Z24,10.6,4.94,10.94,1.0,2.31
D052,R057,19,Z05,Z10,10.3,1.29,7.18,1.59,0.92
D084,R146,11,Z17,Z20,3.0,3.0,8.64,1.0,1.86
D068,R167,13,Z15,Z05,5.9,3.24,8.56,1.0,2.39
D096,R021,19,Z12,Z23,6.4,4.11,9.64,1.02,1.59
D061,R218,17,Z04,Z02,7.1,3.61,6.45,1.0,1.25
D006,R006,12,Z18,Z01,3.9,6.65,16.75,1.0,4.63
D111,R009,16,Z07,Z24,8.0,3.11,6.61,1.0,1.36
D094,R141,8,Z11,Z17,2.7,2.46,6.55,1.0,1.67
D113,R184,16,Z07,ZJFK,8.3,11.92,34.82,1.07,7.16
D035,R024,20,Z19,Z10,7.9,4.07,10.6,1.0,1.12
D009,R167,8,Z10,Z19,3.7,4.07,10.09,1.0,2.42
D002,R203,0,Z07,Z14,9.3,2.28,11.0,1.52,1.55
D087,R104,7,Z07,Z23,8.2,5.01,11.09,1.0,0.37
D046,R207,13,Z08,Z22,6.0,4.96,12.13,1.0,2.14
D016,R141,2,Z17,Z13,3.1,1.69,11.94,2.18,2.79
D034,R180,10,Z15,Z24,5.6,3.05,6.7,1.0,2.74
D104,R240,7,Z02,Z14,4.8,7.11,15.25,1.0,3.12
D013,R110,16,Z13,ZJFK,4.5,15.67,47.01,1.21,7.03
D029,R207,14,Z07,Z06,9.2,2.29,8.59,1.0,1.81
D025,R073,19,Z15,Z05,8.6,3.24,9.13,1.0,1.82
D120,R041,14,Z16,Z22,4.1,3.3,9.19,1.0,0.94
D045,R046,7,Z04,Z20,8.6,4.93,13.82,1.0,3.73
D120,R167,13,Z08,Z02,4.3,3.95,11.37,1.0,2.63
D018,R115,15,Z24,Z01,7.9,6.7,13.69,1.0,3.96
D088,R107,19,Z19,Z14,5.4,3.0,11.22,1.16,2.08
D073,R056,13,Z08,Z07,4.6,2.96,5.73,1.0,1.58
D013,R014,15,Z21,ZJFK,5.8,15.41,50.26,1.3,11.76
D037,R089,18,Z21,Z16,5.0,3.09,9.1,1.0,1.38
D027,R128,18,Z06,Z02,10.3,5.23,11.22,1.0,2.11
D047,R164,18,Z07,Z08,7.7,2.96,8.23,1.0,1.85
D039,R194,0,Z10,Z13,8.1,3.69,14.03,1.39,3.02
D008,R086,21,Z08,Z13,6.7,2.46,9.09,1.23,1.65
D031,R179,18,Z20,Z09,5.5,3.15,8.18,1.0,2.78
D002,R212,7,Z13,Z08,2.6,2.46,4.29,1.0,2.03
D010,R021,16,Z12,Z16,4.3,2.48,7.78,1.0,2.49
D024,R179,9,Z16,Z18,6.4,4.35,13.1,1.0,4.21
D039,R174,13,Z15,Z15,6.6,0.4,1.54,1.0,1.35
D078,R202,6,Z14,ZJFK,8.9,13.39,41.01,1.12,6.21
D114,R183,11,Z03,Z12,3.9,4.26,11.36,1.0,1.89
D114,R085,18,Z06,Z01,10.9,3.33,6.38,1.0,1.19
D011,R141,19,Z11,Z14,7.0,4.26,12.97,1.23,3.38
D032,R051,20,Z19,Z07,6.5,4.45,14.63,1.3,2.73
D054,R215,2,Z22,Z13,9.8,4.66,12.4,1.04,3.77
D087,R217,11,Z10,Z22,6.1,4.16,10.22,1.0,2.88
D090,R242,8,Z01,Z18,4.2,6.65,15.73,1.0,2.5
D053,R068,5,Z07,ZJFK,7.0,11.92,41.95,1.36,5.24
D018,R081,17,Z12,Z16,6.1,2.48,7.2,1.0,3.05
D078,R048,17,Z14,ZJFK,7.6,13.39,37.86,1.06,9.83
D074,R161,18,Z16,Z14,9.4,1.69,7.61,1.0,1.85
D049,R060,7,Z15,Z05,4.4,3.24,9.14,1.0,2.22
D085,R052,14,Z23,Z23,7.1,0.4,3.9,1.0,0.0
D099,R069,16,Z20,Z15,4.9,1.41,7.42,1.0,1.43
D040,R232,19,Z01,Z21,6.7,6.91,16.12,1.19,3.44
D042,R201,13,Z08,Z14,4.9,3.65,8.98,1.0,0.96
D102,R144,7,Z22,ZJFK,7.4,14.95,51.46,1.45,7.23
D024,R238,23,Z06,Z07,10.6,2.29,6.08,1.0,2.37
D065,R062,10,Z02,Z15,4.1,5.9,15.5,1.0,2.33
D078,R165,15,Z18,ZJFK,4.1,17.07,52.8,1.3,12.53
D087,R159,14,Z11,Z09,3.6,2.37,7.63,1.0,2.59
D101,R079,2,Z24,Z14,10.1,1.39,5.69,1.0,1.47
D106,R245,23,Z02,Z10,4.9,5.21,10.06,1.07,2.43
D013,R176,11,Z20,Z18,3.7,2.41,6.07,1.0,1.18
D080,R005,18,Z13,Z14,1.8,4.17,10.68,1.0,2.24
D109,R242,0,Z23,Z10,9.5,5.02,14.13,1.22,2.3
D074,R137,15,Z08,Z04,4.0,2.31,7.3,1.0,1.4
D049,R155,14,Z13,Z15,5.4,2.32,6.47,1.0,0.0
D013,R160,6,Z23,ZJFK,6.5,15.8,42.28,1.07,8.8
D035,R112,2,Z13,Z14,6.9,4.17,24.29,2.65,2.24
D041,R196,23,Z23,Z13,7.2,5.04,12.77,1.28,2.88
D071,R184,12,Z02,Z03,3.0,1.9,8.24,1.0,1.66
D045,R160,6,Z14,ZJFK,8.6,13.39,39.66,1.09,8.66
D030,R167,12,Z10,Z07,5.9,1.25,4.8,1.0,0.69
D092,R092,20,Z24,Z07,8.3,3.11,11.18,1.56,1.65
D076,R215,21,Z23,Z17,7.0,5.21,12.3,1.11,3.22
D056,R088,11,Z05,Z22,9.8,5.02,11.8,1.0,2.64
D103,R029,15,Z05,ZJFK,7.1,11.8,38.51,1.15,8.86
D017,R203,0,Z02,Z13,6.8,5.07,13.94,1.38,2.31
D101,R184,18,Z20,Z20,6.4,0.4,2.73,1.0,1.27
D080,R003,11,Z05,Z01,10.2,3.1,7.75,1.0,2.33
D059,R250,20,Z14,Z10,10.1,2.44,7.16,1.1,1.78
D058,R214,15,Z08,Z02,3.8,3.95,7.74,1.0,1.66
D061,R037,15,Z03,ZJFK,3.0,13.41,38.99,1.15,5.52
D036,R008,23,Z13,Z14,6.1,4.17,16.56,1.67,2.68
D024,R088,0,Z04,Z07,9.8,2.8,12.43,1.47,3.11
D099,R160,17,Z10,Z06,4.3,2.55,6.21,1.0,1.55
D018,R140,13,Z16,Z05,8.3,2.17,7.04,1.0,1.1
D054,R010,20,Z22,Z10,7.3,4.16,11.44,1.1,3.13
D017,R129,18,Z08,Z07,2.3,2.96,9.68,1.0,1.91
D043,R051,0,Z06,Z07,12.2,2.29,7.09,1.45,0.0
D062,R196,10,Z01,Z06,3.8,3.33,8.06,1.0,2.34
D064,R112,0,Z10,Z17,5.9,4.92,21.7,2.12,3.54
D024,R080,12,Z17,Z21,2.5,4.06,10.88,1.0,2.45
D034,R224,0,Z12,Z17,6.5,2.42,9.56,1.24,1.94
D096,R194,8,Z15,Z12,6.4,1.27,4.45,1.0,1.04
D008,R224,19,Z24,Z10,8.1,3.4,12.29,1.21,2.19
D118,R206,9,Z22,Z12,5.9,3.64,10.67,1.0,1.66
D044,R209,19,Z10,Z12,6.7,2.99,16.5,2.43,1.59
D116,R028,10,Z16,Z07,9.1,1.64,7.86,1.0,1.49
D112,R098,11,Z19,Z02,2.1,7.42,20.11,1.0,5.91
D078,R051,0,Z13,Z07,6.2,4.47,18.49,1.94,2.56
D056,R042,10,Z08,Z10,2.7,2.11,5.55,1.0,1.46
D107,R124,13,Z21,Z10,3.6,3.97,9.44,1.0,2.49
D017,R013,14,Z07,Z13,8.1,4.47,10.12,1.0,2.46
D079,R175,13,Z10,Z14,6.4,2.44,7.93,1.0,2.13
D056,R059,19,Z14,Z07,9.5,2.28,11.73,2.2,0.69
D087,R080,12,Z17,Z11,2.9,2.46,8.66,1.0,2.35
D115,R046,6,Z13,ZJFK,3.0,15.67,42.2,1.11,8.91
D050,R172,15,Z14,Z20,6.6,2.59,8.07,1.0,1.33
D077,R173,13,Z19,Z15,2.8,2.17,7.63,1.0,2.7
D045,R108,1,Z22,Z13,9.7,4.66,13.93,1.34,3.12
D053,R034,8,Z01,Z14,4.4,5.73,12.77,1.0,1.26
D076,R016,7,Z16,Z04,8.0,3.19,8.09,1.0,2.51
D049,R112,7,Z21,Z12,5.2,2.8,8.03,1.0,2.45
D095,R139,23,Z02,Z17,7.1,5.98,14.27,1.21,1.77
D077,R118,20,Z04,Z10,7.7,2.36,7.08,1.0,0.78
D076,R045,14,Z01,Z24,5.6,6.7,16.11,1.0,3.29
D073,R073,15,Z16,Z09,9.0,1.75,4.94,1.0,1.41
D072,R156,22,Z23,Z13,6.9,5.04,13.74,1.19,3.28
D102,R109,15,Z14,Z17,7.5,5.05,11.51,1.0,2.69
D118,R027,2,Z06,Z13,11.7,5.59,14.27,1.17,2.81
D094,R238,15,Z14,Z05,7.5,3.24,8.89,1.0,2.35
D008,R145,10,Z23,Z18,6.2,4.24,10.91,1.0,2.86
D029,R249,7,Z01,Z09,3.8,3.24,9.76,1.0,0.6
D111,R044,12,Z19,Z24,4.6,3.22,8.31,1.0,1.34
D060,R022,17,Z04,Z02,6.2,3.61,8.86,1.0,1.62
D002,R154,9,Z24,Z19,9.2,3.22,7.93,1.0,2.25
D106,R035,16,Z10,Z09,4.4,1.38,5.18,1.0,0.71
D081,R059,10,Z04,Z11,6.3,3.62,9.72,1.0,3.09
D109,R043,12,Z08,Z13,4.9,2.46,7.03,1.0,1.37
D026,R084,19,Z14,Z13,9.4,4.17,14.39,1.53,2.74
D105,R203,11,Z17,Z24,4.9,5.66,11.49,1.0,1.14
D037,R232,11,Z23,Z18,6.1,4.24,8.85,1.0,3.26
D060,R007,6,Z21,ZJFK,6.3,15.41,44.72,1.17,11.87
D043,R071,8,Z09,Z13,8.7,2.89,10.16,1.0,0.89
D012,R200,10,Z06,Z11,10.3,5.0,14.58,1.0,3.62
D072,R017,17,Z02,ZJFK,3.5,13.8,39.86,1.09,5.94
D037,R150,0,Z20,Z17,7.5,3.0,10.63,1.31,2.19
D116,R212,19,Z05,Z17,11.1,5.56,17.7,1.41,3.97
D112,R228,16,Z23,Z03,6.5,7.73,17.11,1.0,3.48
D026,R116,23,Z03,Z17,6.5,5.01,13.87,1.19,2.38
D078,R157,5,Z13,ZJFK,4.3,15.67,50.17,1.29,10.79
D063,R020,17,Z21,ZJFK,6.1,15.41,48.74,1.31,8.28
D115,R183,0,Z22,Z10,8.2,4.16,8.01,1.0,2.16
D119,R123,18,Z19,Z11,4.9,3.65,11.99,1.0,3.5
D028,R152,10,Z22,Z17,6.4,5.07,12.44,1.0,2.37
D048,R222,18,Z24,Z19,7.2,3.22,8.55,1.0,0.95
D046,R024,7,Z07,Z13,8.1,4.47,10.94,1.0,2.33
D081,R250,22,Z16,Z13,10.8,3.38,10.73,1.52,1.6
D066,R150,7,Z12,Z06,4.7,5.07,14.2,1.0,1.44
D001,R070,13,Z21,Z03,5.4,6.45,14.66,1.0,3.41
D065,R055,19,Z20,Z17,6.1,3.0,9.49,1.08,2.48
D026,R171,21,Z24,Z14,8.2,1.39,5.35,1.13,0.03
D031,R248,17,Z16,Z14,6.6,1.69,4.51,1.0,2.41
D007,R070,15,Z23,Z04,6.2,6.92,17.8,1.0,3.27
D089,R019,12,Z18,Z09,5.4,4.4,11.7,1.0,3.16
