from_id,to_id,package_id,service_level,weight_kg,distance_km,transit_hours,promised_hours,on_time,damaged
C021,C004,PKG001555,two_day,1.08,423.2,19.13,48.0,1,1
C027,C058,PKG001556,ground,0.98,1150.2,27.15,44.9,1,1
C023,C026,PKG001557,ground,0.35,268.3,20.16,28.9,1,0
C025,C094,PKG001558,ground,1.22,3952.3,78.21,95.9,1,0
C060,C061,PKG001559,ground,1.87,403.5,13.83,31.3,1,0
C108,C087,PKG001560,ground,3.21,1093.7,31.27,43.9,1,0
C108,C075,PKG001561,ground,3.8,3009.4,69.38,78.7,1,0
C054,C019,PKG001562,ground,2.91,695.5,49.1,36.6,0,0
C065,C063,PKG001563,ground,1.48,1110.7,54.14,44.2,0,0
C092,C090,PKG001564,two_day,6.02,883.0,37.31,48.0,1,0
C101,C102,PKG001565,two_day,5.62,69.9,25.52,48.0,1,0
C020,C055,PKG001566,overnight,2.93,1524.7,18.37,30.0,1,0
C054,C058,PKG001567,ground,0.58,715.1,17.01,37.0,1,0
C090,C103,PKG001568,two_day,10.21,775.7,45.16,48.0,1,0
C029,C010,PKG001569,two_day,2.2,619.8,38.1,48.0,1,0
C044,C062,PKG001570,ground,1.72,585.2,38.7,34.6,0,0
C107,C096,PKG001571,ground,1.82,129.3,17.53,26.4,1,1
C107,C087,PKG001572,ground,1.25,1060.7,45.57,43.3,0,0
C099,C100,PKG001573,two_day,1.54,267.2,18.69,48.0,1,0
C085,C103,PKG001574,ground,8.98,478.4,35.56,32.7,0,0
C025,C016,PKG001575,ground,0.72,311.1,14.41,29.7,1,0
C030,C062,PKG001576,overnight,1.09,1487.6,25.63,30.0,1,0
C055,C058,PKG001577,ground,2.26,793.8,20.55,38.4,1,0
C058,C025,PKG001578,overnight,1.12,1135.5,11.76,30.0,1,0
C051,C030,PKG001579,two_day,1.61,486.5,34.73,48.0,1,0
C065,C044,PKG001580,two_day,0.8,733.2,24.6,48.0,1,0
C040,C049,PKG001581,two_day,1.91,1488.4,28.15,48.0,1,0
C079,C090,PKG001582,ground,0.31,683.9,16.27,36.4,1,0
C032,C011,PKG001583,two_day,2.04,900.6,47.37,48.0,1,0
C032,C030,PKG001584,two_day,1.24,358.5,19.12,48.0,1,0
C012,C038,PKG001585,two_day,3.65,1716.7,36.54,48.0,1,0
C018,C013,PKG001586,ground,2.6,122.4,30.93,26.2,0,0
C092,C081,PKG001587,ground,2.88,1196.3,60.46,45.8,0,0
C045,C030,PKG001588,ground,1.71,1090.6,40.8,43.8,1,0
C021,C002,PKG001589,ground,2.68,482.7,32.53,32.8,1,0
C080,C028,PKG001590,ground,1.78,2434.3,65.39,68.3,1,0
C057,C055,PKG001591,two_day,5.7,59.0,20.58,48.0,1,0
C002,C014,PKG001592,two_day,2.75,155.6,16.51,48.0,1,0
C030,C027,PKG001593,two_day,1.77,223.7,20.5,48.0,1,0
C017,C013,PKG001594,ground,1.02,172.3,26.29,27.1,1,0
C067,C045,PKG001595,ground,0.49,1037.3,41.18,42.9,1,0
C026,C023,PKG001596,ground,2.14,268.3,24.73,28.9,1,0
C006,C053,PKG001597,ground,2.16,658.6,39.79,36.0,0,0
C005,C024,PKG001598,ground,0.34,391.7,45.81,31.1,0,0
C060,C020,PKG001599,ground,2.63,1298.2,36.7,47.6,1,0
C002,C026,PKG001600,ground,2.9,609.2,34.23,35.1,1,0
C092,C101,PKG001601,ground,0.59,1241.8,33.69,46.6,1,0
C015,C049,PKG001602,ground,1.33,1034.1,47.03,42.8,0,0
C061,C080,PKG001603,ground,2.06,903.1,47.18,40.4,0,0
C045,C066,PKG001604,ground,3.38,695.5,39.98,36.6,0,0
C045,C107,PKG001605,two_day,0.64,2844.9,45.95,48.0,1,0
C007,C026,PKG001606,ground,7.23,462.4,44.88,32.4,0,0
C085,C101,PKG001607,ground,3.42,1615.4,45.05,53.4,1,0
C097,C074,PKG001608,ground,0.83,3295.5,84.22,83.9,0,0
C001,C019,PKG001609,overnight,0.32,480.0,23.0,30.0,1,0
C017,C025,PKG001610,ground,1.5,298.5,12.8,29.4,1,0
C098,C107,PKG001611,two_day,2.09,1043.9,18.79,48.0,1,0
C056,C034,PKG001612,ground,2.39,1073.8,35.55,43.5,1,0
C014,C027,PKG001613,two_day,1.11,421.9,28.19,48.0,1,0
C019,C021,PKG001614,overnight,8.97,43.0,17.49,30.0,1,0
C067,C015,PKG001615,ground,1.03,2774.9,57.94,74.5,1,0
C075,C058,PKG001616,two_day,0.51,969.0,34.98,48.0,1,0
C061,C008,PKG001617,ground,0.91,1819.9,53.64,57.1,1,0
C103,C014,PKG001618,two_day,1.17,3689.1,36.14,48.0,1,0
C050,C059,PKG001619,ground,3.28,583.1,29.81,34.6,1,0
C029,C030,PKG001620,ground,1.73,50.2,13.52,24.9,1,0
C048,C008,PKG001621,overnight,1.73,964.2,17.6,30.0,1,0
C036,C034,PKG001622,two_day,1.9,32.3,25.61,48.0,1,0
C021,C016,PKG001623,ground,1.15,197.4,17.62,27.6,1,0
C005,C015,PKG001624,overnight,1.99,384.3,19.63,30.0,1,0
C034,C104,PKG001625,ground,0.25,2456.1,63.96,68.7,1,0
C073,C075,PKG001626,ground,0.97,126.1,24.33,26.3,1,0
C002,C009,PKG001627,two_day,2.34,239.4,27.13,48.0,1,0
C044,C030,PKG001628,ground,0.98,1138.6,47.94,44.7,0,0
C066,C049,PKG001629,ground,0.79,1449.7,46.33,50.4,1,0
C062,C058,PKG001630,two_day,0.98,465.7,22.53,48.0,1,0
C082,C098,PKG001631,ground,2.27,1190.3,48.7,45.6,0,0
C087,C090,PKG001632,ground,3.79,491.5,29.3,32.9,1,0
C074,C075,PKG001633,ground,1.44,82.7,11.71,25.5,1,0
C010,C003,PKG001634,two_day,0.45,648.4,30.49,48.0,1,0
C048,C047,PKG001635,ground,2.96,115.6,12.38,26.1,1,0
C061,C045,PKG001636,ground,1.73,693.0,26.12,36.6,1,0
C023,C048,PKG001637,two_day,3.26,419.7,42.11,48.0,1,1
C004,C054,PKG001638,ground,0.76,595.0,27.55,34.8,1,0
C021,C009,PKG001639,ground,1.77,404.7,30.47,31.4,1,0
C046,C035,PKG001640,two_day,0.93,437.9,28.02,48.0,1,0
C042,C087,PKG001641,two_day,7.16,3191.0,33.94,48.0,1,0
C017,C006,PKG001642,ground,1.86,285.8,27.87,29.2,1,0
C088,C092,PKG001643,two_day,3.69,917.9,39.56,48.0,1,0
C100,C102,PKG001644,two_day,3.55,74.9,15.8,48.0,1,0
C019,C028,PKG001645,ground,0.63,278.0,27.56,29.1,1,0
C101,C064,PKG001646,two_day,0.87,2938.2,34.71,48.0,1,0
C002,C003,PKG001647,two_day,2.8,45.2,29.37,48.0,1,0
C100,C066,PKG001648,ground,1.34,2932.7,71.22,77.3,1,0
C103,C080,PKG001649,ground,1.94,964.9,45.72,41.5,0,0
C001,C003,PKG001650,two_day,0.81,68.5,18.5,48.0,1,0
C080,C018,PKG001651,overnight,3.78,2669.4,22.78,30.0,1,0
C106,C092,PKG001652,ground,1.08,599.5,25.41,34.9,1,0
C099,C082,PKG001653,two_day,0.68,1198.1,32.65,48.0,1,0
C106,C027,PKG001654,two_day,0.87,3818.9,45.51,48.0,1,0
C056,C061,PKG001655,two_day,1.9,611.9,31.86,48.0,1,0
C008,C002,PKG001656,overnight,0.53,182.2,13.45,30.0,1,0
C092,C069,PKG001657,ground,0.41,1824.3,37.71,57.2,1,0
C063,C054,PKG001658,ground,1.55,992.7,24.69,42.0,1,0
C063,C011,PKG001659,ground,7.58,1362.3,51.56,48.8,0,0
C042,C038,PKG001660,ground,2.23,226.9,33.91,28.1,0,0
C059,C067,PKG001661,ground,5.18,1344.9,51.23,48.5,0,0
C015,C002,PKG001662,two_day,2.43,96.4,25.32,48.0,1,0
C077,C008,PKG001663,overnight,4.46,2236.6,16.85,30.0,1,0
C008,C028,PKG001664,ground,1.04,596.6,47.04,34.8,0,0
C077,C045,PKG001665,two_day,4.52,708.6,28.98,48.0,1,0
C092,C044,PKG001666,ground,3.09,2407.4,48.48,67.8,1,0
C048,C025,PKG001667,ground,2.35,714.0,40.61,37.0,0,0
C051,C027,PKG001668,ground,4.41,558.2,43.84,34.1,0,0
C030,C064,PKG001669,ground,5.05,1796.7,61.09,56.7,0,0
C106,C077,PKG001670,ground,1.53,2156.1,61.74,63.2,1,0
C077,C072,PKG001671,two_day,3.22,512.9,24.54,48.0,1,0
C036,C082,PKG001672,two_day,2.42,2149.9,42.75,48.0,1,0
C017,C050,PKG001673,ground,1.47,799.9,40.24,38.5,0,0
C021,C051,PKG001674,ground,1.38,640.7,41.46,35.6,0,0
C047,C106,PKG001675,ground,4.09,3029.7,74.2,79.1,1,0
C102,C098,PKG001676,overnight,5.45,257.1,9.16,30.0,1,0
C077,C013,PKG001677,overnight,1.04,2240.3,24.78,30.0,1,0
C020,C001,PKG001678,ground,7.3,440.6,41.98,32.0,0,0
C092,C102,PKG001679,ground,0.68,1246.7,33.59,46.7,1,0
C038,C082,PKG001680,ground,2.58,3107.1,68.76,80.5,1,0
C092,C096,PKG001681,two_day,1.85,582.3,21.51,48.0,1,0
C023,C019,PKG001682,ground,1.23,389.9,21.21,31.1,1,0
C063,C056,PKG001683,ground,0.89,552.9,26.25,34.1,1,0
C101,C102,PKG001684,ground,3.13,69.9,25.27,25.3,1,0
C024,C038,PKG001685,ground,1.78,1431.2,39.14,50.0,1,0
C071,C090,PKG001686,ground,1.1,973.7,51.06,41.7,0,0
C107,C094,PKG001687,ground,2.56,131.5,12.51,26.4,1,0
C014,C002,PKG001688,two_day,1.53,155.6,22.31,48.0,1,0
C009,C017,PKG001689,ground,1.5,259.9,36.12,28.7,0,0
C069,C085,PKG001690,ground,1.55,1330.2,51.09,48.2,0,0
C033,C041,PKG001691,ground,2.55,1112.4,42.85,44.2,1,0
C007,C017,PKG001692,ground,1.81,227.4,29.61,28.1,0,0
C048,C047,PKG001693,two_day,1.09,115.6,20.32,48.0,1,0
C079,C047,PKG001694,overnight,4.2,1583.2,20.74,30.0,1,0
C027,C004,PKG001695,ground,9.05,465.4,34.87,32.5,0,0
C032,C008,PKG001696,overnight,2.77,1017.6,17.17,30.0,1,1
C091,C081,PKG001697,two_day,2.48,1420.0,29.66,48.0,1,0
C053,C005,PKG001698,two_day,3.42,619.8,30.31,48.0,1,0
C091,C087,PKG001699,ground,1.04,624.4,38.34,35.4,0,0
C045,C046,PKG001700,ground,5.49,628.1,37.56,35.4,0,0
C103,C107,PKG001701,ground,3.69,566.9,15.44,34.3,1,0
C066,C064,PKG001702,overnight,2.56,61.6,20.2,30.0,1,0
C011,C106,PKG001703,ground,2.16,3552.5,81.53,88.6,1,0
C096,C095,PKG001704,ground,1.57,61.9,24.58,25.1,1,0
C049,C044,PKG001705,ground,5.74,774.8,35.7,38.1,1,0
C013,C019,PKG001706,ground,2.3,303.0,38.31,29.5,0,0
C015,C012,PKG001707,ground,1.17,586.9,24.9,34.7,1,0
C070,C044,PKG001708,two_day,1.1,846.8,40.68,48.0,1,0
C005,C002,PKG001709,ground,2.76,424.6,27.05,31.7,1,0
C027,C020,PKG001710,two_day,1.76,181.2,25.79,48.0,1,0
C013,C001,PKG001711,two_day,1.71,234.2,28.77,48.0,1,0
C044,C028,PKG001712,ground,2.71,1227.0,33.27,46.3,1,0
C042,C064,PKG001713,two_day,10.46,1557.5,31.88,48.0,1,0
C053,C069,PKG001714,ground,2.11,1929.4,58.93,59.1,1,0
C026,C042,PKG001715,two_day,1.34,1438.9,33.23,48.0,1,0
C004,C075,PKG001716,two_day,2.44,2001.5,42.01,48.0,1,0
C063,C077,PKG001717,ground,0.83,609.6,45.38,35.1,0,0
C037,C010,PKG001718,ground,1.75,1615.2,51.59,53.4,1,0
C066,C065,PKG001719,ground,3.04,57.4,23.34,25.0,1,0
C010,C072,PKG001720,ground,1.74,2198.2,64.25,64.0,0,0
C002,C011,PKG001721,ground,0.73,623.8,28.32,35.3,1,0
C023,C051,PKG001722,ground,15.56,274.4,29.46,29.0,0,0
C046,C020,PKG001723,two_day,1.45,987.2,40.6,48.0,1,0
C039,C017,PKG001724,ground,0.97,1487.9,53.8,51.1,0,0
C087,C082,PKG001725,ground,5.37,866.4,26.81,39.8,1,0
C038,C001,PKG001726,ground,2.29,1855.4,55.2,57.7,1,0
C054,C021,PKG001727,ground,4.46,696.8,38.16,36.7,0,0
C061,C005,PKG001728,overnight,4.09,1589.1,18.66,30.0,1,0
C002,C020,PKG001729,ground,1.28,398.7,26.81,31.2,1,0
C052,C032,PKG001730,ground,1.98,836.2,39.95,39.2,0,0
C034,C060,PKG001731,ground,2.57,351.7,27.86,30.4,1,0
C042,C103,PKG001732,ground,0.81,3540.6,68.86,88.4,1,0
C010,C072,PKG001733,ground,0.64,2198.2,48.88,64.0,1,0
C083,C008,PKG001734,two_day,0.88,3075.8,37.18,48.0,1,0
C102,C092,PKG001735,ground,2.12,1246.7,29.78,46.7,1,0
C002,C007,PKG001736,two_day,0.75,239.2,19.29,48.0,1,0
C061,C045,PKG001737,ground,1.15,693.0,41.58,36.6,0,0
C081,C069,PKG001738,two_day,2.7,1300.2,35.01,48.0,1,1
C027,C060,PKG001739,ground,7.53,1179.8,40.41,45.5,1,0
C084,C107,PKG001740,ground,0.57,833.9,36.86,39.2,1,0
C064,C039,PKG001741,two_day,8.54,1351.1,48.14,48.0,0,0
C101,C098,PKG001742,two_day,0.71,280.1,29.55,48.0,1,0
C107,C031,PKG001743,ground,0.49,3578.5,91.95,89.1,0,0
C004,C014,PKG001744,overnight,0.98,308.6,10.3,30.0,1,0
C045,C016,PKG001745,two_day,1.11,1564.8,31.71,48.0,1,0
C055,C052,PKG001746,ground,2.37,826.2,29.14,39.0,1,0
C014,C021,PKG001747,two_day,1.29,331.5,21.69,48.0,1,0
C033,C034,PKG001748,ground,13.52,561.6,32.88,34.2,1,0
C107,C096,PKG001749,ground,1.06,129.3,22.89,26.4,1,0
C002,C061,PKG001750,ground,4.89,2002.0,57.98,60.4,1,0
C046,C055,PKG001751,two_day,1.49,774.1,30.61,48.0,1,0
C091,C094,PKG001752,ground,2.07,675.7,20.27,36.3,1,0
C031,C040,PKG001753,ground,1.32,911.6,28.1,40.6,1,0
C049,C024,PKG001754,ground,0.66,351.4,41.13,30.4,0,0
C107,C103,PKG001755,ground,2.66,566.9,27.98,34.3,1,0
C048,C077,PKG001756,overnight,3.76,1283.8,22.41,30.0,1,0
C013,C028,PKG001757,two_day,0.65,580.9,29.54,48.0,1,0
C005,C054,PKG001758,ground,1.19,555.1,36.05,34.1,0,0
C102,C087,PKG001759,overnight,2.16,1663.0,21.38,30.0,1,0
C025,C012,PKG001760,two_day,2.63,498.7,32.38,48.0,1,0
C051,C098,PKG001761,ground,0.67,3261.6,78.69,83.3,1,0
C009,C012,PKG001762,ground,2.06,390.6,27.22,31.1,1,0
C043,C036,PKG001763,ground,5.28,283.6,28.6,29.2,1,0
C101,C048,PKG001764,ground,0.57,3080.7,66.02,80.0,1,0
C051,C035,PKG001765,ground,0.57,556.3,39.81,34.1,0,0
C106,C107,PKG001766,two_day,1.36,70.4,18.68,48.0,1,0
C025,C060,PKG001767,overnight,1.82,1165.4,24.52,30.0,1,0
C051,C010,PKG001768,ground,8.48,509.7,32.09,33.3,1,0
C092,C107,PKG001769,two_day,2.04,554.5,23.46,48.0,1,0
C045,C037,PKG001770,overnight,3.65,1008.8,18.92,30.0,1,0
C026,C023,PKG001771,ground,0.71,268.3,22.41,28.9,1,0
C092,C108,PKG001772,ground,1.59,588.3,28.48,34.7,1,0
C039,C058,PKG001773,two_day,1.0,1324.6,29.73,48.0,1,0
C054,C020,PKG001774,two_day,0.99,682.7,34.66,48.0,1,0
C107,C108,PKG001775,ground,1.75,34.1,25.6,24.6,0,0
C018,C030,PKG001776,two_day,1.1,547.3,17.26,48.0,1,0
C029,C108,PKG001777,ground,0.73,3816.6,82.48,93.4,1,0
C004,C006,PKG001778,two_day,3.89,61.7,26.38,48.0,1,0
C039,C061,PKG001779,two_day,0.48,1709.3,36.64,48.0,1,0
C019,C008,PKG001780,ground,5.38,319.5,24.75,29.8,1,0
C069,C088,PKG001781,ground,0.66,971.2,37.14,41.7,1,0
C017,C018,PKG001782,ground,3.6,50.6,23.6,24.9,1,0
C069,C047,PKG001783,overnight,1.74,1661.1,23.29,30.0,1,0
C025,C024,PKG001784,overnight,2.64,345.0,14.18,30.0,1,0
C035,C032,PKG001785,two_day,2.78,515.4,18.14,48.0,1,0
C034,C028,PKG001786,ground,3.85,893.8,30.73,40.3,1,0
C074,C032,PKG001787,ground,0.67,1076.0,42.91,43.6,1,0
C047,C077,PKG001788,ground,2.6,1176.1,42.02,45.4,1,0
C036,C005,PKG001789,ground,1.44,1185.5,36.7,45.6,1,0
C092,C095,PKG001790,ground,4.29,594.6,31.85,34.8,1,0
C059,C048,PKG001791,two_day,5.88,477.1,22.25,48.0,1,0
C020,C001,PKG001792,ground,1.68,440.6,26.43,32.0,1,0
C098,C017,PKG001793,two_day,0.92,3895.8,47.75,48.0,1,1
C034,C059,PKG001794,overnight,0.41,377.6,18.48,30.0,1,0
C004,C002,PKG001795,two_day,2.65,398.0,18.66,48.0,1,1
C050,C043,PKG001796,ground,1.88,791.7,49.03,38.4,0,0
C012,C023,PKG001797,overnight,4.69,339.6,21.7,30.0,1,0
C022,C026,PKG001798,two_day,1.4,292.7,26.96,48.0,1,0
C079,C049,PKG001799,ground,5.43,1744.3,52.46,55.7,1,0
C013,C022,PKG001800,two_day,1.52,570.1,36.41,48.0,1,0
C086,C104,PKG001801,two_day,0.42,274.4,28.57,48.0,1,0
C101,C092,PKG001802,ground,5.38,1241.8,36.4,46.6,1,0
C061,C056,PKG001803,ground,0.7,611.9,37.89,35.1,0,0
C073,C045,PKG001804,ground,2.55,439.6,34.09,32.0,0,0
C074,C044,PKG001805,ground,12.63,516.3,38.27,33.4,0,0
C108,C102,PKG001806,two_day,3.06,764.3,23.04,48.0,1,0
C034,C036,PKG001807,ground,2.5,32.3,24.96,24.6,0,0
C016,C005,PKG001808,ground,6.16,366.9,33.76,30.7,0,0
C052,C048,PKG001809,ground,3.24,284.1,29.28,29.2,0,0
C054,C023,PKG001810,ground,6.89,335.6,44.15,30.1,0,0
C017,C013,PKG001811,ground,3.37,172.3,36.72,27.1,0,0
C063,C080,PKG001812,ground,1.94,922.6,40.87,40.8,0,0
C002,C013,PKG001813,ground,0.77,174.7,14.39,27.2,1,0
C101,C094,PKG001814,ground,2.34,739.6,30.84,37.4,1,0
C025,C046,PKG001815,two_day,0.83,867.1,34.03,48.0,1,0
C004,C005,PKG001816,overnight,0.56,53.6,17.46,30.0,1,0
C010,C027,PKG001817,ground,2.65,473.6,38.62,32.6,0,0
C023,C025,PKG001818,ground,2.22,303.4,13.03,29.5,1,0
C026,C012,PKG001819,ground,1.07,475.2,24.52,32.6,1,0
C004,C013,PKG001820,ground,0.92,251.3,13.84,28.6,1,0
C026,C024,PKG001821,ground,0.67,310.5,25.53,29.6,1,0
C018,C007,PKG001822,overnight,2.85,184.5,17.15,30.0,1,0
C038,C065,PKG001823,two_day,0.77,1399.7,30.08,48.0,1,0
C038,C040,PKG001824,ground,2.51,187.9,21.88,27.4,1,0
C033,C045,PKG001825,overnight,5.67,809.0,15.67,30.0,1,0
C032,C067,PKG001826,ground,1.3,1790.7,56.26,56.6,1,0
C009,C072,PKG001827,ground,0.71,2529.5,61.78,70.0,1,0
C003,C008,PKG001828,ground,3.15,214.0,18.63,27.9,1,0
C019,C021,PKG001829,ground,1.48,43.0,8.67,24.8,1,0
C080,C081,PKG001830,overnight,3.53,39.0,9.91,30.0,1,0
C108,C075,PKG001831,ground,1.54,3009.4,59.32,78.7,1,0
C101,C107,PKG001832,two_day,5.24,765.3,25.51,48.0,1,0
C051,C004,PKG001833,ground,1.09,710.7,24.78,36.9,1,0
C054,C034,PKG001834,overnight,1.14,718.4,24.18,30.0,1,0
C030,C074,PKG001835,two_day,1.27,1428.7,35.9,48.0,1,0
C082,C072,PKG001836,ground,3.92,1687.6,42.51,54.7,1,0
C081,C047,PKG001837,ground,1.38,1629.0,47.41,53.6,1,0
C091,C069,PKG001838,overnight,1.06,1956.0,23.21,30.0,1,0
C097,C090,PKG001839,ground,3.22,1936.7,60.55,59.2,0,0
C044,C072,PKG001840,ground,2.41,856.9,37.67,39.6,1,0
C082,C100,PKG001841,two_day,1.47,1063.6,37.11,48.0,1,0
C086,C034,PKG001842,ground,1.44,2298.5,53.37,65.8,1,0
C030,C049,PKG001843,ground,1.15,547.9,30.15,34.0,1,0
C101,C092,PKG001844,ground,8.15,1241.8,33.02,46.6,1,0
C009,C005,PKG001845,ground,1.78,189.1,24.35,27.4,1,0
C108,C094,PKG001846,ground,0.75,108.2,13.44,26.0,1,0
C082,C092,PKG001847,ground,3.88,748.4,27.16,37.6,1,0
C009,C010,PKG001848,ground,1.41,388.2,22.55,31.1,1,0
C067,C047,PKG001849,ground,1.4,1672.2,59.52,54.4,0,0
C004,C012,PKG001850,ground,2.56,234.5,17.31,28.3,1,0
C082,C069,PKG001851,overnight,1.09,1707.2,20.71,30.0,1,0
C085,C079,PKG001852,ground,2.95,1011.4,24.56,42.4,1,0
C061,C046,PKG001853,ground,2.92,684.4,34.45,36.4,1,0
C092,C069,PKG001854,ground,2.29,1824.3,42.82,57.2,1,0
C010,C028,PKG001855,two_day,5.11,597.8,28.39,48.0,1,0
C026,C025,PKG001856,ground,7.03,35.3,20.41,24.6,1,0
C042,C062,PKG001857,ground,3.58,1970.8,60.89,59.8,0,0
C004,C052,PKG001858,two_day,0.96,572.7,36.09,48.0,1,0
C045,C051,PKG001859,ground,0.9,825.7,45.18,39.0,0,0
C025,C049,PKG001860,two_day,1.87,620.4,31.45,48.0,1,0
C039,C072,PKG001861,overnight,0.51,1600.8,13.84,30.0,1,0
C043,C044,PKG001862,two_day,1.26,105.8,21.78,48.0,1,0
C095,C090,PKG001863,ground,1.14,1402.5,52.27,49.5,0,0
C025,C016,PKG001864,ground,0.85,311.1,19.57,29.7,1,0
C097,C102,PKG001865,ground,1.42,231.8,29.4,28.2,0,0
C043,C049,PKG001866,two_day,1.61,714.5,39.64,48.0,1,0
C032,C016,PKG001867,overnight,1.07,866.5,20.34,30.0,1,0
C051,C026,PKG001868,overnight,2.26,511.2,22.52,30.0,1,0
C042,C039,PKG001869,ground,0.98,295.7,26.8,29.4,1,0
C024,C012,PKG001870,two_day,1.75,294.7,34.2,48.0,1,0
C051,C072,PKG001871,ground,3.29,1700.5,45.47,54.9,1,0
C015,C025,PKG001872,two_day,2.92,498.9,29.34,48.0,1,0
C034,C010,PKG001873,ground,1.33,1016.5,43.92,42.5,0,0
C058,C072,PKG001874,ground,0.26,1151.8,38.18,44.9,1,0
C042,C040,PKG001875,ground,1.1,49.7,16.72,24.9,1,0
C088,C108,PKG001876,overnight,2.47,1386.5,23.0,30.0,1,0
C024,C015,PKG001877,ground,2.72,686.2,37.19,36.5,0,0
C106,C104,PKG001878,ground,2.91,696.8,33.37,36.7,1,0
C083,C039,PKG001879,ground,1.63,3048.3,56.17,79.4,1,0
C106,C024,PKG001880,ground,2.91,3485.9,77.2,87.4,1,1
C090,C014,PKG001881,overnight,2.19,3102.4,22.62,30.0,1,0
C014,C043,PKG001882,ground,1.29,1660.7,64.39,54.2,0,0
C054,C055,PKG001883,ground,1.04,849.8,36.7,39.5,1,0
C016,C010,PKG001884,two_day,2.3,527.9,23.95,48.0,1,0
C087,C107,PKG001885,ground,4.26,1060.7,41.39,43.3,1,0
C060,C042,PKG001886,ground,0.77,1667.5,45.73,54.3,1,0
C025,C003,PKG001887,ground,1.72,636.7,43.99,35.6,0,0
C101,C052,PKG001888,ground,0.63,3143.4,73.15,81.2,1,0
C011,C030,PKG001889,ground,0.46,644.4,40.25,35.7,0,0
C058,C060,PKG001890,ground,4.9,47.9,10.54,24.9,1,0
C075,C083,PKG001891,ground,10.47,2287.2,53.92,65.6,1,0
C006,C005,PKG001892,two_day,1.88,46.2,21.45,48.0,1,0
C061,C060,PKG001893,two_day,1.45,403.5,24.51,48.0,1,0
C087,C030,PKG001894,overnight,2.9,3124.6,21.84,30.0,1,0
C006,C028,PKG001895,ground,3.28,560.0,33.46,34.2,1,0
C052,C036,PKG001896,ground,1.03,799.6,43.53,38.5,0,0
C025,C017,PKG001897,overnight,4.62,298.5,14.1,30.0,1,0
C067,C072,PKG001898,two_day,1.58,145.8,14.2,48.0,1,0
C012,C034,PKG001899,ground,2.14,1030.4,49.49,42.7,0,0
C101,C072,PKG001900,ground,1.0,2716.6,63.84,73.4,1,0
C097,C103,PKG001901,ground,1.59,1366.8,39.23,48.9,1,0
C018,C045,PKG001902,ground,1.1,1581.0,52.25,52.7,1,0
C031,C107,PKG001903,ground,0.5,3578.5,69.95,89.1,1,0
C060,C036,PKG001904,ground,1.8,324.9,16.96,29.9,1,0
C075,C005,PKG001905,overnight,0.43,1948.1,20.68,30.0,1,0
C045,C043,PKG001906,ground,2.66,160.5,20.93,26.9,1,0
C015,C005,PKG001907,ground,1.18,384.3,24.65,31.0,1,0
C010,C040,PKG001908,ground,2.35,1841.1,54.37,57.5,1,0
C108,C095,PKG001909,two_day,0.51,75.2,28.59,48.0,1,0
C046,C049,PKG001910,two_day,1.71,246.7,24.81,48.0,1,0
C094,C081,PKG001911,ground,4.32,1551.2,58.57,52.2,0,0
C049,C059,PKG001912,ground,7.63,525.5,34.27,33.6,0,0
C100,C094,PKG001913,two_day,0.79,793.0,28.8,48.0,1,0
C008,C017,PKG001914,two_day,2.98,195.2,33.13,48.0,1,0
C011,C020,PKG001915,ground,3.22,438.8,33.56,32.0,0,0
C101,C083,PKG001916,two_day,2.63,995.3,42.12,48.0,1,0
C102,C093,PKG001917,ground,3.23,1325.9,37.07,48.1,1,0
C030,C025,PKG001918,ground,1.39,207.1,15.6,27.8,1,0
C035,C034,PKG001919,ground,2.21,87.8,11.44,25.6,1,0
C045,C080,PKG001920,ground,2.6,1489.3,53.09,51.1,0,0
C042,C013,PKG001921,ground,1.87,1839.9,51.55,57.5,1,0
C018,C005,PKG001922,ground,0.95,306.4,35.85,29.6,0,0
C098,C099,PKG001923,two_day,1.08,45.8,22.93,48.0,1,0
C024,C004,PKG001924,ground,0.42,443.9,45.9,32.1,0,0
C072,C081,PKG001925,overnight,2.47,1244.9,19.89,30.0,1,0
C006,C051,PKG001926,ground,0.21,686.9,40.46,36.5,0,0
C004,C009,PKG001927,ground,3.37,158.7,23.26,26.9,1,0
C067,C058,PKG001928,overnight,3.52,1291.8,17.42,30.0,1,0
C033,C055,PKG001929,two_day,4.26,1430.3,29.52,48.0,1,0
C067,C065,PKG001930,two_day,0.45,339.1,19.12,48.0,1,0
C009,C035,PKG001931,two_day,3.38,1361.6,31.07,48.0,1,0
C102,C103,PKG001932,ground,0.43,1142.6,29.21,44.8,1,0
C079,C077,PKG001933,ground,3.2,831.4,38.74,39.1,1,0
C094,C063,PKG001934,ground,10.47,2438.0,62.62,68.3,1,0
C013,C046,PKG001935,ground,0.87,1162.4,47.36,45.1,0,0
C030,C014,PKG001936,ground,2.69,644.2,37.53,35.7,0,0
C036,C030,PKG001937,ground,3.71,837.4,23.73,39.2,1,0
C055,C060,PKG001938,overnight,1.46,752.1,15.76,30.0,1,0
C028,C006,PKG001939,overnight,7.53,560.0,22.24,30.0,1,0
C006,C072,PKG001940,two_day,1.06,2387.1,35.98,48.0,1,0
C036,C077,PKG001941,two_day,2.16,916.7,36.84,48.0,1,0
C024,C027,PKG001942,ground,1.74,351.8,20.57,30.4,1,0
C038,C074,PKG001943,ground,6.11,972.8,46.19,41.7,0,0
C019,C012,PKG001944,two_day,2.27,476.1,31.08,48.0,1,0
