start_code,end_code,day,rush,count
S0111,S0067,2021-03-05,am,4
S0121,S0014,2021-03-05,am,5
S0124,S0219,2021-03-05,am,3
S0125,S0423,2021-03-05,am,2
S0126,S0110,2021-03-05,am,4
S0130,S0393,2021-03-05,am,1
S0134,S0313,2021-03-05,am,2
S0139,S0281,2021-03-05,am,3
S0139,S0378,2021-03-05,am,1
S0145,S0094,2021-03-05,am,2
S0147,S0361,2021-03-05,am,2
S0148,S0357,2021-03-05,am,4
S0149,S0257,2021-03-05,am,5
S0165,S0083,2021-03-05,am,2
S0165,S0415,2021-03-05,am,3
S0166,S0103,2021-03-05,am,3
S0176,S0042,2021-03-05,am,4
S0176,S0235,2021-03-05,am,5
S0180,S0408,2021-03-05,am,1
S0202,S0353,2021-03-05,am,5
S0212,S0212,2021-03-05,am,1
S0220,S0356,2021-03-05,am,5
S0224,S0421,2021-03-05,am,2
S0227,S0112,2021-03-05,am,2
S0227,S0185,2021-03-05,am,3
S0248,S0471,2021-03-05,am,3
S0250,S0348,2021-03-05,am,5
S0251,S0334,2021-03-05,am,5
S0259,S0128,2021-03-05,am,2
S0259,S0315,2021-03-05,am,4
S0260,S0246,2021-03-05,am,4
S0266,S0447,2021-03-05,am,1
S0301,S0483,2021-03-05,am,3
S0303,S0335,2021-03-05,am,2
S0315,S0474,2021-03-05,am,5
S0318,S0045,2021-03-05,am,3
S0321,S0225,2021-03-05,am,2
S0329,S0227,2021-03-05,am,2
S0338,S0348,2021-03-05,am,3
S0340,S0098,2021-03-05,am,4
S0340,S0123,2021-03-05,am,4
S0340,S0322,2021-03-05,am,4
S0342,S0314,2021-03-05,am,4
S0346,S0263,2021-03-05,am,4
S0347,S0324,2021-03-05,am,5
S0350,S0436,2021-03-05,am,2
S0352,S0279,2021-03-05,am,4
S0354,S0160,2021-03-05,am,2
S0363,S0088,2021-03-05,am,1
S0363,S0323,2021-03-05,am,5
S0364,S0082,2021-03-05,am,2
S0374,S0441,2021-03-05,am,1
S0380,S0169,2021-03-05,am,4
S0384,S0103,2021-03-05,am,1
S0384,S0278,2021-03-05,am,5
S0390,S0059,2021-03-05,am,5
S0391,S0032,2021-03-05,am,4
S0392,S0331,2021-03-05,am,2
S0396,S0126,2021-03-05,am,4
S0396,S0380,2021-03-05,am,4
S0400,S0194,2021-03-05,am,4
S0400,S0331,2021-03-05,am,2
S0403,S0217,2021-03-05,am,1
S0403,S0469,2021-03-05,am,2
S0409,S0321,2021-03-05,am,1
S0410,S0172,2021-03-05,am,5
S0423,S0105,2021-03-05,am,1
S0423,S0448,2021-03-05,am,5
S0436,S0068,2021-03-05,am,2
S0439,S0095,2021-03-05,am,2
S0445,S0305,2021-03-05,am,2
S0445,S0342,2021-03-05,am,5
S0457,S0025,2021-03-05,am,2
S0459,S0417,2021-03-05,am,4
S0463,S0221,2021-03-05,am,2
S0468,S0425,2021-03-05,am,3
S0470,S0136,2021-03-05,am,2
S0470,S0392,2021-03-05,am,5
S0473,S0138,2021-03-05,am,2
S0476,S0109,2021-03-05,am,1
S0482,S0298,2021-03-05,am,4
S0488,S0159,2021-03-05,am,3
S0498,S0182,2021-03-05,am,3
S0001,S0399,2021-03-06,am,4
S0006,S0171,2021-03-06,am,3
S0012,S0059,2021-03-06,am,5
S0012,S0224,2021-03-06,am,2
S0015,S0005,2021-03-06,am,5
S0016,S0028,2021-03-06,am,1
S0025,S0315,2021-03-06,am,1
S0034,S0382,2021-03-06,am,2
S0035,S0181,2021-03-06,am,3
S0048,S0176,2021-03-06,am,2
S0049,S0104,2021-03-06,am,4
S0053,S0218,2021-03-06,am,2
S0066,S0361,2021-03-06,am,4
S0068,S0038,2021-03-06,am,2
S0070,S0210,2021-03-06,am,3
S0076,S0320,2021-03-06,am,1
S0077,S0298,2021-03-06,am,4
S0078,S0436,2021-03-06,am,1
S0081,S0470,2021-03-06,am,4
S0082,S0430,2021-03-06,am,3
S0086,S0242,2021-03-06,am,4
S0094,S0178,2021-03-06,am,1
S0096,S0457,2021-03-06,am,3
S0098,S0246,2021-03-06,am,5
S0099,S0488,2021-03-06,am,3
S0103,S0428,2021-03-06,am,4
S0112,S0125,2021-03-06,am,1
S0113,S0452,2021-03-06,am,2
S0121,S0317,2021-03-06,am,3
S0122,S0147,2021-03-06,am,4
S0133,S0157,2021-03-06,am,5
S0134,S0165,2021-03-06,am,3
S0136,S0191,2021-03-06,am,2
S0142,S0259,2021-03-06,am,5
S0156,S0004,2021-03-06,am,1
S0157,S0436,2021-03-06,am,3
S0161,S0241,2021-03-06,am,3
S0170,S0286,2021-03-06,am,3
S0181,S0255,2021-03-06,am,4
S0188,S0472,2021-03-06,am,4
S0197,S0132,2021-03-06,am,4
S0201,S0303,2021-03-06,am,1
S0206,S0472,2021-03-06,am,1
S0210,S0113,2021-03-06,am,3
S0214,S0429,2021-03-06,am,2
S0216,S0104,2021-03-06,am,4
S0217,S0385,2021-03-06,am,1
S0224,S0097,2021-03-06,am,2
S0225,S0133,2021-03-06,am,1
S0232,S0327,2021-03-06,am,2
S0235,S0322,2021-03-06,am,4
S0236,S0371,2021-03-06,am,4
S0241,S0025,2021-03-06,am,3
S0255,S0442,2021-03-06,am,1
S0265,S0133,2021-03-06,am,4
S0274,S0029,2021-03-06,am,1
S0281,S0299,2021-03-06,am,4
S0281,S0426,2021-03-06,am,3
S0289,S0004,2021-03-06,am,4
S0293,S0215,2021-03-06,am,3
S0294,S0004,2021-03-06,am,1
S0299,S0232,2021-03-06,am,1
S0302,S0140,2021-03-06,am,3
S0303,S0395,2021-03-06,am,4
S0307,S0417,2021-03-06,am,4
S0308,S0320,2021-03-06,am,1
S0310,S0371,2021-03-06,am,2
S0312,S0255,2021-03-06,am,1
S0317,S0109,2021-03-06,am,2
S0318,S0142,2021-03-06,am,1
S0322,S0342,2021-03-06,am,4
S0323,S0219,2021-03-06,am,3
S0335,S0088,2021-03-06,am,3
S0345,S0480,2021-03-06,am,3
S0353,S0218,2021-03-06,am,5
S0360,S0037,2021-03-06,am,2
S0360,S0231,2021-03-06,am,3
S0360,S0441,2021-03-06,am,5
S0361,S0399,2021-03-06,am,3
S0362,S0325,2021-03-06,am,2
S0367,S0418,2021-03-06,am,1
S0378,S0247,2021-03-06,am,1
S0378,S0486,2021-03-06,am,4
S0380,S0107,2021-03-06,am,2
S0385,S0442,2021-03-06,am,2
S0389,S0032,2021-03-06,am,3
S0392,S0203,2021-03-06,am,5
S0402,S0378,2021-03-06,am,2
S0402,S0403,2021-03-06,am,3
S0403,S0302,2021-03-06,am,3
S0407,S0240,2021-03-06,am,1
S0407,S0389,2021-03-06,am,4
S0412,S0238,2021-03-06,am,5
S0421,S0457,2021-03-06,am,5
S0439,S0273,2021-03-06,am,1
S0443,S0237,2021-03-06,am,4
S0448,S0304,2021-03-06,am,1
S0450,S0489,2021-03-06,am,1
S0451,S0144,2021-03-06,am,1
S0457,S0239,2021-03-06,am,2
S0467,S0207,2021-03-06,am,1
S0471,S0488,2021-03-06,am,4
S0472,S0474,2021-03-06,am,5
S0475,S0475,2021-03-06,am,1
S0477,S0386,2021-03-06,am,1
S0481,S0456,2021-03-06,am,3
S0482,S0238,2021-03-06,am,4
S0483,S0360,2021-03-06,am,2
S0483,S0462,2021-03-06,am,3
S0001,S0097,2021-03-07,am,4
S0002,S0330,2021-03-07,am,1
S0008,S0103,2021-03-07,am,1
S0012,S0235,2021-03-07,am,5
S0028,S0010,2021-03-07,am,1
S0037,S0028,2021-03-07,am,3
S0040,S0132,2021-03-07,am,5
S0040,S0478,2021-03-07,am,4
S0044,S0464,2021-03-07,am,2
S0046,S0410,2021-03-07,am,2
S0047,S0092,2021-03-07,am,2
S0049,S0091,2021-03-07,am,5
S0049,S0260,2021-03-07,am,5
S0057,S0010,2021-03-07,am,2
S0060,S0160,2021-03-07,am,4
S0061,S0436,2021-03-07,am,2
S0065,S0478,2021-03-07,am,3
S0080,S0304,2021-03-07,am,2
S0087,S0342,2021-03-07,am,2
S0094,S0051,2021-03-07,am,2
S0094,S0314,2021-03-07,am,4
S0095,S0208,2021-03-07,am,2
S0114,S0365,2021-03-07,am,5
S0115,S0114,2021-03-07,am,2
S0115,S0280,2021-03-07,am,4
S0124,S0124,2021-03-07,am,4
S0129,S0241,2021-03-07,am,4
S0130,S0158,2021-03-07,am,3
S0134,S0214,2021-03-07,am,2
S0137,S0055,2021-03-07,am,4
S0139,S0291,2021-03-07,am,5
S0143,S0300,2021-03-07,am,4
S0145,S0395,2021-03-07,am,4
S0147,S0440,2021-03-07,am,2
S0149,S0278,2021-03-07,am,5
S0150,S0220,2021-03-07,am,1
S0150,S0481,2021-03-07,am,2
S0156,S0082,2021-03-07,am,3
S0163,S0093,2021-03-07,am,3
S0171,S0405,2021-03-07,am,1
S0172,S0488,2021-03-07,am,3
S0175,S0283,2021-03-07,am,2
S0176,S0408,2021-03-07,am,3
S0179,S0112,2021-03-07,am,3
S0181,S0496,2021-03-07,am,3
S0188,S0485,2021-03-07,am,5
S0191,S0109,2021-03-07,am,4
S0192,S0125,2021-03-07,am,5
S0193,S0247,2021-03-07,am,1
S0203,S0235,2021-03-07,am,4
S0204,S0184,2021-03-07,am,5
S0214,S0022,2021-03-07,am,4
S0223,S0096,2021-03-07,am,2
S0228,S0329,2021-03-07,am,3
S0256,S0235,2021-03-07,am,1
S0258,S0051,2021-03-07,am,2
S0265,S0133,2021-03-07,am,1
S0265,S0294,2021-03-07,am,1
S0270,S0415,2021-03-07,am,2
S0286,S0082,2021-03-07,am,3
S0289,S0374,2021-03-07,am,1
S0291,S0112,2021-03-07,am,4
S0291,S0319,2021-03-07,am,3
S0294,S0016,2021-03-07,am,2
S0297,S0340,2021-03-07,am,3
S0306,S0352,2021-03-07,am,4
S0314,S0141,2021-03-07,am,4
S0318,S0465,2021-03-07,am,2
S0320,S0449,2021-03-07,am,1
S0325,S0141,2021-03-07,am,2
S0326,S0391,2021-03-07,am,5
S0327,S0284,2021-03-07,am,1
S0329,S0466,2021-03-07,am,4
S0334,S0069,2021-03-07,am,4
S0337,S0418,2021-03-07,am,5
S0344,S0357,2021-03-07,am,1
S0346,S0447,2021-03-07,am,4
S0348,S0412,2021-03-07,am,2
S0351,S0360,2021-03-07,am,4
S0352,S0084,2021-03-07,am,3
S0353,S0069,2021-03-07,am,4
S0358,S0132,2021-03-07,am,5
S0358,S0171,2021-03-07,am,2
S0366,S0463,2021-03-07,am,4
S0367,S0446,2021-03-07,am,2
S0370,S0008,2021-03-07,am,3
S0372,S0026,2021-03-07,am,3
S0385,S0417,2021-03-07,am,4
S0387,S0453,2021-03-07,am,4
S0393,S0191,2021-03-07,am,2
S0396,S0349,2021-03-07,am,1
S0398,S0253,2021-03-07,am,5
S0399,S0337,2021-03-07,am,1
S0400,S0339,2021-03-07,am,3
S0400,S0437,2021-03-07,am,5
S0401,S0250,2021-03-07,am,1
S0402,S0379,2021-03-07,am,3
S0411,S0167,2021-03-07,am,3
S0415,S0061,2021-03-07,am,2
S0417,S0477,2021-03-07,am,2
S0418,S0150,2021-03-07,am,3
S0418,S0310,2021-03-07,am,2
S0419,S0187,2021-03-07,am,4
S0432,S0054,2021-03-07,am,2
S0436,S0128,2021-03-07,am,3
S0442,S0057,2021-03-07,am,1
S0442,S0119,2021-03-07,am,4
S0450,S0185,2021-03-07,am,2
S0458,S0374,2021-03-07,am,5
S0460,S0048,2021-03-07,am,3
S0463,S0341,2021-03-07,am,2
S0464,S0413,2021-03-07,am,2
S0465,S0028,2021-03-07,am,5
S0465,S0045,2021-03-07,am,1
S0465,S0314,2021-03-07,am,3
S0468,S0117,2021-03-07,am,4
S0469,S0011,2021-03-07,am,3
S0481,S0422,2021-03-07,am,1
S0482,S0090,2021-03-07,am,4
S0482,S0166,2021-03-07,am,5
S0482,S0238,2021-03-07,am,2
S0484,S0316,2021-03-07,am,4
S0489,S0166,2021-03-07,am,3
S0000,S0479,2021-03-08,am,4
S0006,S0428,2021-03-08,am,4
S0010,S0239,2021-03-08,am,1
S0014,S0317,2021-03-08,am,3
S0025,S0084,2021-03-08,am,5
S0027,S0148,2021-03-08,am,4
S0036,S0133,2021-03-08,am,2
S0042,S0253,2021-03-08,am,4
S0044,S0266,2021-03-08,am,4
S0055,S0299,2021-03-08,am,5
S0064,S0378,2021-03-08,am,1
S0066,S0011,2021-03-08,am,4
S0069,S0237,2021-03-08,am,3
S0073,S0066,2021-03-08,am,5
S0084,S0243,2021-03-08,am,5
S0084,S0493,2021-03-08,am,2
S0089,S0160,2021-03-08,am,4
S0091,S0024,2021-03-08,am,1
S0095,S0482,2021-03-08,am,2
S0097,S0247,2021-03-08,am,5
S0097,S0294,2021-03-08,am,3
S0097,S0315,2021-03-08,am,1
S0100,S0233,2021-03-08,am,4
S0102,S0184,2021-03-08,am,1
S0106,S0411,2021-03-08,am,4
S0109,S0317,2021-03-08,am,4
S0114,S0294,2021-03-08,am,3
S0115,S0294,2021-03-08,am,1
S0132,S0466,2021-03-08,am,4
S0137,S0225,2021-03-08,am,1
S0138,S0188,2021-03-08,am,2
S0144,S0124,2021-03-08,am,4
S0147,S0118,2021-03-08,am,1
S0155,S0158,2021-03-08,am,4
S0158,S0028,2021-03-08,am,4
S0166,S0480,2021-03-08,am,4
S0177,S0356,2021-03-08,am,3
S0179,S0178,2021-03-08,am,2
S0184,S0265,2021-03-08,am,3
S0200,S0196,2021-03-08,am,3
S0202,S0289,2021-03-08,am,3
S0202,S0472,2021-03-08,am,3
S0204,S0164,2021-03-08,am,1
S0206,S0100,2021-03-08,am,2
S0211,S0229,2021-03-08,am,3
S0212,S0481,2021-03-08,am,2
S0213,S0208,2021-03-08,am,1
S0216,S0326,2021-03-08,am,4
S0217,S0119,2021-03-08,am,5
S0228,S0016,2021-03-08,am,4
S0230,S0227,2021-03-08,am,1
S0233,S0246,2021-03-08,am,4
S0239,S0310,2021-03-08,am,4
S0253,S0210,2021-03-08,am,1
S0257,S0082,2021-03-08,am,3
S0258,S0071,2021-03-08,am,1
S0260,S0100,2021-03-08,am,1
S0265,S0339,2021-03-08,am,4
S0268,S0366,2021-03-08,am,5
S0279,S0299,2021-03-08,am,1
S0280,S0433,2021-03-08,am,5
S0284,S0295,2021-03-08,am,5
S0289,S0201,2021-03-08,am,4
S0290,S0479,2021-03-08,am,4
S0304,S0287,2021-03-08,am,5
S0306,S0335,2021-03-08,am,5
S0308,S0136,2021-03-08,am,2
S0308,S0243,2021-03-08,am,4
S0316,S0247,2021-03-08,am,1
S0322,S0025,2021-03-08,am,4
S0328,S0433,2021-03-08,am,5
S0329,S0037,2021-03-08,am,3
S0330,S0356,2021-03-08,am,5
S0332,S0142,2021-03-08,am,1
S0332,S0313,2021-03-08,am,2
S0334,S0472,2021-03-08,am,2
S0335,S0105,2021-03-08,am,1
S0346,S0347,2021-03-08,am,3
S0347,S0381,2021-03-08,am,4
S0347,S0416,2021-03-08,am,3
S0348,S0314,2021-03-08,am,3
S0348,S0468,2021-03-08,am,3
S0365,S0288,2021-03-08,am,5
S0365,S0289,2021-03-08,am,5
S0368,S0149,2021-03-08,am,2
S0369,S0209,2021-03-08,am,1
S0384,S0380,2021-03-08,am,1
S0387,S0333,2021-03-08,am,3
S0392,S0331,2021-03-08,am,4
S0403,S0469,2021-03-08,am,1
S0412,S0480,2021-03-08,am,5
S0413,S0401,2021-03-08,am,5
S0418,S0352,2021-03-08,am,5
S0420,S0207,2021-03-08,am,1
S0420,S0487,2021-03-08,am,3
S0424,S0231,2021-03-08,am,2
S0430,S0171,2021-03-08,am,4
S0435,S0017,2021-03-08,am,5
S0439,S0187,2021-03-08,am,5
S0442,S0349,2021-03-08,am,3
S0442,S0420,2021-03-08,am,5
S0447,S0244,2021-03-08,am,3
S0453,S0302,2021-03-08,am,4
S0467,S0340,2021-03-08,am,4
S0478,S0393,2021-03-08,am,5
S0489,S0136,2021-03-08,am,2
S0492,S0325,2021-03-08,am,5
S0007,S0316,2021-03-09,am,4
S0017,S0099,2021-03-09,am,2
S0021,S0008,2021-03-09,am,1
S0026,S0026,2021-03-09,am,5
S0030,S0437,2021-03-09,am,1
S0032,S0119,2021-03-09,am,4
S0035,S0083,2021-03-09,am,5
S0036,S0395,2021-03-09,am,1
S0039,S0228,2021-03-09,am,2
S0043,S0093,2021-03-09,am,2
S0059,S0042,2021-03-09,am,4
S0062,S0102,2021-03-09,am,4
S0064,S0052,2021-03-09,am,5
S0067,S0439,2021-03-09,am,1
S0069,S0120,2021-03-09,am,2
S0069,S0121,2021-03-09,am,1
S0070,S0148,2021-03-09,am,2
S0073,S0484,2021-03-09,am,1
S0076,S0110,2021-03-09,am,5
S0082,S0009,2021-03-09,am,2
S0082,S0144,2021-03-09,am,4
S0084,S0269,2021-03-09,am,3
S0092,S0005,2021-03-09,am,2
S0094,S0476,2021-03-09,am,4
S0099,S0385,2021-03-09,am,2
S0103,S0116,2021-03-09,am,4
S0103,S0216,2021-03-09,am,2
S0118,S0031,2021-03-09,am,3
S0123,S0078,2021-03-09,am,3
S0132,S0256,2021-03-09,am,2
S0136,S0342,2021-03-09,am,1
S0137,S0351,2021-03-09,am,2
S0137,S0477,2021-03-09,am,5
S0139,S0498,2021-03-09,am,5
S0144,S0181,2021-03-09,am,4
S0148,S0037,2021-03-09,am,5
S0150,S0231,2021-03-09,am,4
S0152,S0011,2021-03-09,am,1
S0156,S0057,2021-03-09,am,3
S0156,S0466,2021-03-09,am,5
S0157,S0343,2021-03-09,am,3
S0158,S0039,2021-03-09,am,2
S0165,S0335,2021-03-09,am,2
S0165,S0483,2021-03-09,am,5
S0167,S0252,2021-03-09,am,3
S0168,S0162,2021-03-09,am,5
S0174,S0012,2021-03-09,am,4
S0180,S0011,2021-03-09,am,2
S0181,S0242,2021-03-09,am,4
S0183,S0014,2021-03-09,am,2
S0191,S0197,2021-03-09,am,1
S0191,S0267,2021-03-09,am,4
S0203,S0485,2021-03-09,am,1
S0205,S0142,2021-03-09,am,2
S0209,S0419,2021-03-09,am,3
S0210,S0321,2021-03-09,am,4
S0212,S0499,2021-03-09,am,3
S0219,S0136,2021-03-09,am,4
S0219,S0165,2021-03-09,am,5
S0220,S0234,2021-03-09,am,5
S0225,S0358,2021-03-09,am,4
S0236,S0310,2021-03-09,am,3
S0237,S0451,2021-03-09,am,3
S0238,S0419,2021-03-09,am,4
S0242,S0356,2021-03-09,am,4
S0244,S0340,2021-03-09,am,1
S0244,S0342,2021-03-09,am,5
S0260,S0448,2021-03-09,am,5
S0262,S0332,2021-03-09,am,1
S0263,S0144,2021-03-09,am,1
S0264,S0490,2021-03-09,am,4
S0265,S0115,2021-03-09,am,4
S0267,S0135,2021-03-09,am,4
S0272,S0375,2021-03-09,am,5
S0280,S0460,2021-03-09,am,2
S0282,S0460,2021-03-09,am,3
S0286,S0217,2021-03-09,am,4
S0286,S0257,2021-03-09,am,1
S0287,S0092,2021-03-09,am,4
S0293,S0208,2021-03-09,am,5
S0308,S0477,2021-03-09,am,3
S0312,S0073,2021-03-09,am,2
S0315,S0315,2021-03-09,am,1
S0315,S0354,2021-03-09,am,3
S0326,S0485,2021-03-09,am,2
S0327,S0068,2021-03-09,am,1
S0332,S0287,2021-03-09,am,1
S0334,S0004,2021-03-09,am,1
S0335,S0049,2021-03-09,am,3
S0340,S0454,2021-03-09,am,5
S0341,S0087,2021-03-09,am,1
S0341,S0126,2021-03-09,am,5
S0341,S0137,2021-03-09,am,1
S0351,S0275,2021-03-09,am,3
S0352,S0210,2021-03-09,am,3
S0353,S0122,2021-03-09,am,1
S0357,S0458,2021-03-09,am,2
S0366,S0276,2021-03-09,am,3
S0372,S0439,2021-03-09,am,2
S0378,S0267,2021-03-09,am,4
S0384,S0178,2021-03-09,am,4
S0386,S0055,2021-03-09,am,5
S0398,S0208,2021-03-09,am,2
S0398,S0367,2021-03-09,am,2
S0416,S0003,2021-03-09,am,2
S0427,S0291,2021-03-09,am,2
S0429,S0256,2021-03-09,am,1
S0432,S0212,2021-03-09,am,4
S0432,S0260,2021-03-09,am,5
S0434,S0366,2021-03-09,am,4
S0439,S0227,2021-03-09,am,2
S0441,S0095,2021-03-09,am,1
S0443,S0113,2021-03-09,am,3
S0444,S0344,2021-03-09,am,2
S0444,S0473,2021-03-09,am,5
S0445,S0151,2021-03-09,am,2
S0448,S0191,2021-03-09,am,1
S0455,S0444,2021-03-09,am,1
S0460,S0399,2021-03-09,am,3
S0461,S0256,2021-03-09,am,4
S0466,S0286,2021-03-09,am,1
S0468,S0077,2021-03-09,am,5
S0468,S0397,2021-03-09,am,1
S0482,S0470,2021-03-09,am,5
S0493,S0022,2021-03-09,am,3
S0495,S0259,2021-03-09,am,3
S0496,S0190,2021-03-09,am,4
S0001,S0260,2021-03-10,am,5
S0011,S0232,2021-03-10,am,5
S0016,S0233,2021-03-10,am,3
S0018,S0458,2021-03-10,am,3
S0022,S0348,2021-03-10,am,2
S0035,S0453,2021-03-10,am,3
S0037,S0111,2021-03-10,am,4
S0039,S0251,2021-03-10,am,3
S0044,S0186,2021-03-10,am,4
S0044,S0289,2021-03-10,am,3
S0045,S0429,2021-03-10,am,4
S0048,S0174,2021-03-10,am,5
S0054,S0270,2021-03-10,am,2
S0056,S0131,2021-03-10,am,1
S0057,S0284,2021-03-10,am,2
S0057,S0419,2021-03-10,am,3
S0061,S0059,2021-03-10,am,4
S0063,S0389,2021-03-10,am,1
S0071,S0246,2021-03-10,am,4
S0072,S0081,2021-03-10,am,2
S0085,S0390,2021-03-10,am,1
S0089,S0159,2021-03-10,am,4
S0098,S0393,2021-03-10,am,5
S0099,S0375,2021-03-10,am,5
S0099,S0430,2021-03-10,am,3
S0103,S0244,2021-03-10,am,2
S0115,S0294,2021-03-10,am,5
S0118,S0252,2021-03-10,am,5
S0132,S0008,2021-03-10,am,5
S0135,S0398,2021-03-10,am,4
S0136,S0025,2021-03-10,am,1
S0144,S0450,2021-03-10,am,4
S0147,S0147,2021-03-10,am,3
S0150,S0351,2021-03-10,am,3
S0152,S0088,2021-03-10,am,3
S0154,S0003,2021-03-10,am,3
S0158,S0269,2021-03-10,am,4
S0164,S0276,2021-03-10,am,2
S0168,S0026,2021-03-10,am,4
S0169,S0462,2021-03-10,am,3
S0174,S0087,2021-03-10,am,2
S0177,S0032,2021-03-10,am,3
S0177,S0119,2021-03-10,am,1
S0179,S0227,2021-03-10,am,1
S0180,S0265,2021-03-10,am,5
S0184,S0283,2021-03-10,am,4
S0187,S0198,2021-03-10,am,1
S0187,S0378,2021-03-10,am,3
S0196,S0378,2021-03-10,am,3
S0199,S0046,2021-03-10,am,1
S0200,S0378,2021-03-10,am,4
S0208,S0153,2021-03-10,am,3
S0230,S0163,2021-03-10,am,2
S0232,S0399,2021-03-10,am,4
S0242,S0177,2021-03-10,am,2
S0244,S0454,2021-03-10,am,2
S0244,S0484,2021-03-10,am,2
S0246,S0333,2021-03-10,am,2
S0261,S0077,2021-03-10,am,3
S0261,S0429,2021-03-10,am,2
S0265,S0128,2021-03-10,am,1
S0266,S0434,2021-03-10,am,5
S0271,S0302,2021-03-10,am,2
S0274,S0289,2021-03-10,am,3
S0275,S0452,2021-03-10,am,1
S0285,S0142,2021-03-10,am,1
S0289,S0091,2021-03-10,am,4
S0289,S0184,2021-03-10,am,3
S0292,S0491,2021-03-10,am,5
S0306,S0446,2021-03-10,am,4
S0317,S0462,2021-03-10,am,4
S0317,S0483,2021-03-10,am,1
S0328,S0136,2021-03-10,am,2
S0333,S0161,2021-03-10,am,2
S0345,S0330,2021-03-10,am,4
S0353,S0090,2021-03-10,am,5
S0355,S0267,2021-03-10,am,3
S0361,S0458,2021-03-10,am,2
S0369,S0100,2021-03-10,am,4
S0372,S0178,2021-03-10,am,2
S0380,S0465,2021-03-10,am,1
S0385,S0286,2021-03-10,am,1
S0390,S0211,2021-03-10,am,4
S0397,S0435,2021-03-10,am,1
S0398,S0095,2021-03-10,am,3
S0400,S0061,2021-03-10,am,4
S0400,S0440,2021-03-10,am,2
S0403,S0318,2021-03-10,am,5
S0410,S0338,2021-03-10,am,1
S0410,S0391,2021-03-10,am,1
S0411,S0147,2021-03-10,am,4
S0412,S0065,2021-03-10,am,1
S0416,S0347,2021-03-10,am,4
S0420,S0277,2021-03-10,am,5
S0430,S0220,2021-03-10,am,5
S0431,S0336,2021-03-10,am,5
S0437,S0194,2021-03-10,am,3
S0438,S0055,2021-03-10,am,2
S0455,S0430,2021-03-10,am,2
S0456,S0088,2021-03-10,am,1
S0465,S0140,2021-03-10,am,4
S0473,S0443,2021-03-10,am,2
S0489,S0489,2021-03-10,am,4
S0495,S0267,2021-03-10,am,3
S0496,S0186,2021-03-10,am,1
S0498,S0469,2021-03-10,am,3
S0003,S0116,2021-03-11,am,5
S0010,S0166,2021-03-11,am,3
S0014,S0317,2021-03-11,am,4
S0017,S0208,2021-03-11,am,3
S0018,S0491,2021-03-11,am,5
S0030,S0276,2021-03-11,am,3
S0035,S0477,2021-03-11,am,2
S0041,S0387,2021-03-11,am,5
S0042,S0211,2021-03-11,am,3
S0048,S0429,2021-03-11,am,1
S0054,S0358,2021-03-11,am,4
S0055,S0144,2021-03-11,am,3
S0059,S0099,2021-03-11,am,3
S0066,S0036,2021-03-11,am,5
S0073,S0207,2021-03-11,am,1
S0081,S0072,2021-03-11,am,5
S0085,S0203,2021-03-11,am,5
S0086,S0057,2021-03-11,am,4
S0094,S0360,2021-03-11,am,2
S0108,S0283,2021-03-11,am,3
S0112,S0179,2021-03-11,am,5
S0112,S0304,2021-03-11,am,2
S0116,S0035,2021-03-11,am,4
S0117,S0358,2021-03-11,am,4
S0118,S0409,2021-03-11,am,1
S0120,S0162,2021-03-11,am,3
S0132,S0186,2021-03-11,am,4
S0136,S0196,2021-03-11,am,5
S0136,S0478,2021-03-11,am,3
S0137,S0149,2021-03-11,am,1
S0138,S0093,2021-03-11,am,4
S0139,S0163,2021-03-11,am,2
S0144,S0174,2021-03-11,am,2
S0147,S0314,2021-03-11,am,1
S0150,S0222,2021-03-11,am,2
S0157,S0049,2021-03-11,am,3
S0159,S0379,2021-03-11,am,2
S0170,S0017,2021-03-11,am,1
S0180,S0238,2021-03-11,am,4
S0183,S0059,2021-03-11,am,5
S0190,S0439,2021-03-11,am,1
S0197,S0040,2021-03-11,am,1
S0202,S0473,2021-03-11,am,2
S0208,S0308,2021-03-11,am,2
S0224,S0270,2021-03-11,am,1
S0227,S0343,2021-03-11,am,1
S0232,S0409,2021-03-11,am,3
S0234,S0443,2021-03-11,am,5
S0235,S0316,2021-03-11,am,5
S0236,S0026,2021-03-11,am,3
S0238,S0293,2021-03-11,am,1
S0240,S0435,2021-03-11,am,2
S0245,S0433,2021-03-11,am,1
S0248,S0127,2021-03-11,am,5
S0256,S0328,2021-03-11,am,1
S0257,S0303,2021-03-11,am,1
S0262,S0332,2021-03-11,am,5
S0265,S0294,2021-03-11,am,5
S0277,S0089,2021-03-11,am,4
S0284,S0031,2021-03-11,am,5
S0284,S0497,2021-03-11,am,1
S0291,S0246,2021-03-11,am,2
S0292,S0361,2021-03-11,am,4
S0295,S0227,2021-03-11,am,3
S0300,S0077,2021-03-11,am,4
S0305,S0245,2021-03-11,am,3
S0308,S0370,2021-03-11,am,4
S0311,S0222,2021-03-11,am,2
S0318,S0186,2021-03-11,am,1
S0319,S0246,2021-03-11,am,4
S0322,S0489,2021-03-11,am,3
S0329,S0027,2021-03-11,am,3
S0341,S0047,2021-03-11,am,5
S0343,S0228,2021-03-11,am,4
S0357,S0454,2021-03-11,am,4
S0364,S0435,2021-03-11,am,2
S0367,S0266,2021-03-11,am,5
S0377,S0190,2021-03-11,am,2
S0382,S0425,2021-03-11,am,5
S0391,S0329,2021-03-11,am,2
S0393,S0467,2021-03-11,am,3
